record_id,source_file,title,authors,year,journal,doi,final_include,resolution,audit_a_include,audit_b_include,metric_status,core_goal_status,artifact_status,exclusion_trigger_codes,final_reason_cn,confidence,fulltext_chars
20052,20052_2024_a-hybrid-decision-support-system-for-adaptive-trading-strategies-combining-a-rule-based-expert-s.md,A hybrid decision support system for adaptive trading strategies: Combining a rule-based expert system with a deep reinforcement learning strategy,Yuhee Kwon; Zoonky Lee,2024,Decision Support Systems,10.1016/j.dss.2023.114100,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,文章核心目标是构建一个可运行的混合交易决策支持系统，通过将 RB 决策结果和投资者资产状态加入 RL 状态空间并利用 action probability 调整交易量，提升以累计收益率、夏普比率、最大回撤等完全客观财务指标衡量的交易绩效。实验在 TensorFlow/Keras 中实现并实际进行指数基金模拟交易，具有明确的软件制品组件关系与运行证据，因此满足纳入条件。,0.97,93407
25392,25392_2021_the-effectiveness-of-social-norms-in-fighting-fake-news-on-social-media.md,The Effectiveness of Social Norms in Fighting Fake News on Social Media,Henner Gimpel; Sebastian Heger; Christian Olenberger; Lena Utz,2021,Journal of Management Information Systems,10.1080/07421222.2021.1870389,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,该文章以用户报告假新闻的数量（实际点击行为）作为完全客观的核心结果指标；研究问题、假设、评价与贡献均明确指向通过社交媒体界面中的社会规范信息提升该客观行为指标；作者设计并实现了可运行的类Facebook新闻源界面，在其中实质加入和修改了规范消息与报告功能，并通过两个在线实验实际运行和记录行为数据。没有主观构念作为核心成功标准，因此所有必要门槛均满足。,0.95,94122
25465,25465_2022_assessing-and-enhancing-adversarial-robustness-of-predictive-analytics-an-empirically-tested-des.md,Assessing and Enhancing Adversarial Robustness of Predictive Analytics: An Empirically Tested Design Framework,Weifeng Li; Yidong Chai,2022,Journal of Management Information Systems,10.1080/07421222.2022.2063549,True,independent_agreement_include,True,True,objective_fixed_factual_labels,objective_improvement_primary,implemented_software_artifact,,文章以评估并增强预测分析系统的对抗鲁棒性为核心目标，使用基于固定垃圾/非垃圾事实标签和模型预测计算的性能比率、性能-扰动曲线下面积等客观指标，不依赖人类主观感知或语义质量判断。作者设计并实际运行了ARText健壮文本分类系统，明确给出系统类别、组件设计和实验运行证据，且在垃圾评论和垃圾邮件两个数据集上验证了ARText相对基线模型的鲁棒性提升。所有七个门槛均满足，因此严格纳入。,0.95,107854
27598,27598_2025_radar-a-framework-for-developing-adversarially-robust-cyber-defense-ai-agents-with-deep-reinforc.md,RADAR: A Framework for Developing Adversarially Robust Cyber Defense AI Agents with Deep Reinforcement Learning,Reza Ebrahimi; Yidong Chai; Weifeng Li; Jason Pacheco; Hsinchun Chen,2025,MIS Quarterly,10.25300/misq/2024/17339,True,independent_agreement_include,True,True,objective_fixed_factual_labels,objective_improvement_primary,implemented_software_artifact,,核心指标为逃避率和假阳性率，二者基于恶意软件/良性可执行文件的事实类别与检测器二元行为，客观可核验且不依赖人的感知或语义判断。文章的最终设计目标、实验设计和贡献声明均以降低对抗攻击逃避率、提升检测器鲁棒性为核心。RADAR 被明确称为 situated IT artifact，其实例化包括基于 OpenAI Gym 的可运行 RL 环境、r-VAC 攻击生成模块和 RL-RO 鲁棒化模块，并在三个实际恶意软件检测器上运行和评价，满足软件制品实际实例化与运行的要求。未发现主观结果作为共同主要成功标准。,0.91,142337
27998,27998_2021_how-to-assign-scarce-resources-without-money-designing-information-systems-that-are-efficient-tr.md,"How to Assign Scarce Resources Without Money: Designing Information Systems that are Efficient, Truthful, and (Pretty) Fair",Martin Bichler; Alexander Hammerl; Thayer Morrill; Stefan Waldherr,2021,Information Systems Research,10.1287/isre.2020.0959,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,文章的核心设计目标是构造并实际引入RESPCT课程分配机制，在保持策略真实性和Pareto效率的同时显著降低合理嫉羡。合理嫉羡是形式化定义的正式匹配性质，由学生偏好、课程优先序和匹配结果确定性地计算，不依赖人的主观感受或评分；效率（排名与Pareto改进比例）和运行时间同样是客观指标。文章不仅给出算法，还明确将其作为课程分配信息系统的核心组件实现，并在真实大规模课程分配应用与后续实际部署中运行和验证。因此七个门槛全部通过。,0.95,120178
28035,28035_2024_when-variety-seeking-meets-unexpectedness-incorporating-variety-seeking-behaviors-into-design-of.md,When Variety Seeking Meets Unexpectedness: Incorporating Variety-Seeking Behaviors into Design of Unexpected Recommender Systems,Pan Li; Alexander Tuzhilin,2024,Information Systems Research,10.1287/isre.2021.0053,True,adjudicated_include,False,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,文章的核心目标是设计、实现并部署一个将消费者多样性寻求水平纳入意外推荐的推荐模型，以提升完全客观的业务绩效指标。离线评价使用AUC和Hit Rate@10，在线实验使用点击率、观看完成率和观看时长，这些指标均来自系统日志中的可观测行为或确定性阈值转换，不依赖主观评分或语义判断。软件制品是推荐系统的核心组件——个性化推荐模型/效用函数，已在多个离线数据集上训练验证，并在大型视频平台进行了大规模在线A/B实验，最终被公司部署到整个平台，满足设计、修改、实例化和运行要求。论文中的用户问卷研究只用于验证多样性寻求测量构念的有效性，属于输入变量测量效度检验，不是证明推荐系统制品成功的核心结果。因此，不构成主观共同主要结果，应纳入。,0.91,90346
28109,28109_2025_enhancing-user-privacy-through-ephemeral-sharing-design-experimental-evidence-from-online-dating.md,Enhancing User Privacy Through Ephemeral Sharing Design: Experimental Evidence from Online Dating,Yumei He; Xingchen Xu; Ni Huang; Yili Hong; De Liu,2025,Information Systems Research,10.1287/isre.2021.0379,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,核心目标是提升完全客观、可直接审计的结果指标：发送带照片的匹配请求数量、含人脸照片数量、成功匹配数和接收者消息数，全部来自系统日志和平台记录；文章以随机现场实验证明短暂分享设计提升了这些指标，并以此作为核心贡献。隐私担忧等主观量表仅作为机制解释，不构成共同主要结果。在制品方面，文章在真实在线约会平台生产系统中实质修改了匹配请求页面的UI和照片上传交互，实现了短暂照片功能，并在实验期间实际运行、被用户使用，实验后平台将其推广。因此满足全部七道门槛。,0.95,105236
28188,28188_2021_estimating-the-impact-of-humanizing-customer-service-chatbots.md,Estimating the Impact of “Humanizing” Customer Service Chatbots,Scott Schanke; Gordon Burtch; Gautam Ray,2021,Information Systems Research,10.1287/isre.2021.1015,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,该文通过实地运行的 Facebook Messenger 聊天机器人随机施加三种类人化设计特征，核心因变量为真实交易转化和报价敏感性，两者均来自日志/随机报价，不依赖主观感知；研究问题、结果和贡献都以转化率提升和报价敏感性调节为核心目标，因此同时满足完全客观指标、核心目标、实际软件制品三项要求。辅助操纵检验和 MTurk 主观评分仅用于机制解释，不构成共同核心成功标准。,0.95,87312
28211,28211_2022_the-secret-to-finding-a-match-a-field-experiment-on-choice-capacity-design-in-an-online-dating-p.md,The Secret to Finding a Match: A Field Experiment on Choice Capacity Design in an Online Dating Platform,Jaehwuen Jung; Hyungsoo Lim; Dongwon Lee; Chul Kim,2022,Information Systems Research,10.1287/isre.2021.1028,True,adjudicated_include,True,False,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,文章的核心研究目标是通过随机现场实验检验 choice capacity 对 engagement（选择数）和 matching outcomes（聊天数）的因果效应，并为在线匹配平台提供提升这两个客观绩效指标的设计指南。核心因变量均来自平台系统日志，客观可核验；主观吸引力评分仅用于机制分析和控制变量，不是核心成功指标。软件制品方面，作者不仅设置不同 choice capacity，还明确“design the matching algorithm on the platform”，实现同组隔离、随机展示顺序、去重等规则，并在生产平台连续实际运行三天，符合‘明确设计/实质修改软件组件并实例化运行’的门槛。因此所有纳入条件均满足。,0.84,89249
28352,28352_2025_hypercars-using-hyperbolic-embeddings-for-generating-hierarchical-contextual-situations-in-conte.md,HyperCARS: Using Hyperbolic Embeddings for Generating Hierarchical Contextual Situations in Context-Aware Recommender Systems,Konstantin Bauman; Alexander Tuzhilin; Moshe Unger,2025,Information Systems Research,10.1287/isre.2022.0202,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,文章核心贡献是改进上下文感知推荐系统的推荐准确性和排名性能（RMSE、MAE、Hit@K、MRR@K），这些指标完全客观可测。所提出的HyperCARS方法包含明确的软件组件（双曲VAE、层次聚类、NeuMF扩展）并在多个真实数据集上实际训练和评估，实现了推荐组件的运行。可解释性虽也被提及，但用客观计算指标（准确率、覆盖率、规则长度）衡量，不构成主观核心结果。因此满足七道门槛，应纳入。,0.98,134058
28355,28355_2024_smart-markets-for-real-time-allocation-of-multiproduct-resources-the-case-of-shared-electric-veh.md,Smart Markets for Real-Time Allocation of Multiproduct Resources: The Case of Shared Electric Vehicles,Micha Kahlen; Karsten Schroer; Wolfgang Ketter; Alok Gupta,2024,Information Systems Research,10.1287/isre.2022.0204,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,FleetPower 是明确开发的决策支持系统（DSS），用于 SEV 车队的实时多产品资源分配。其核心目标是通过智能市场分配提升利润和利用率，所有主要评价指标均为客观事实（利润、利用率、预测 RMSE、决策混淆矩阵），不涉及主观感知或语义判断。DSS 的五个软件组件被明确设计和实现，并在基于真实数据的离散事件模拟环境中实际执行和评价，满足软件制品实例化要求。,0.98,103125
28462,28462_2023_augmenting-password-strength-meter-design-using-the-elaboration-likelihood-model-evidence-from-r.md,Augmenting Password Strength Meter Design Using the Elaboration Likelihood Model: Evidence from Randomized Experiments,Warut Khern-am-nuai; Matthew J. Hashim; Alain Pinsonneault; Weining Yang; Ninghui Li,2023,Information Systems Research,10.1287/isre.2022.1125,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,文章以提升客观可测的密码安全行为为核心目标，核心指标（密码强度增加、密码修改次数）由系统算法和日志确定性计算，不依赖主观评价；设计并实际部署了改进的密码强度计（软件制品），明确添加说服性消息组件，并在实验室和现场实验中运行。调查中的主观量表仅用于理论机制验证，不是制品成功的核心结果。因此符合全部入选条件。,0.97,116753
28478,28478_2022_algorithmic-assortative-matching-on-a-digital-social-medium.md,Algorithmic Assortative Matching on a Digital Social Medium,Kristian López Vargas; Julian Runge; Ruizhi Zhang,2022,Information Systems Research,10.1287/isre.2022.1135,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,指标方面：文章核心成功指标为收入、消息数、任务开始/成功次数和留存，均为可从交易/游戏日志直接观测的客观行为事实，不依赖人的主观评价或语义判断。核心目标方面：作者明确设计并部署算法匹配系统，旨在提升用户参与度、支出和社交化，并通过现场实验评价这些客观结果的因果效应；机制分析（生产函数超模性、媒介分析）是解释性补充，不改变以客观指标提升为核心贡献的定位。软件制品方面：存在明确制品类别（嵌入游戏应用的算法团队推荐/匹配系统），具体设计并实质修改了用户分类模型、团队活动评分和每日供需匹配推荐流程，且系统被部署到生产环境并运行六周，实验结果显示其实际效果。三项必要条件均满足，因此纳入。,0.97,105830
28480,28480_2023_augmenting-social-bot-detection-with-crowd-generated-labels.md,Augmenting Social Bot Detection with Crowd-Generated Labels,Victor Benjamin; T. S. Raghu,2023,Information Systems Research,10.1287/isre.2022.1136,True,independent_agreement_include,True,True,objective_fixed_factual_labels,objective_improvement_primary,implemented_artifact_component,,文章的核心目标是构建一个通过利用真实人群反应来增强社交机器人检测的系统，并以可审计的机器人/非机器人事实标签上的precision、recall、F1、AUC等客观检测性能作为最终成功指标。虽然系统内部包含主题、情感和言语行为分类模块，其训练需要人工标注，但核心结果并非人的语义质量评价或满意度等主观构念，而是对固定事实类别（是否为机器人账户）的预测性能。软件制品类别明确（社交机器人检测系统），作者实际构建了人群反应特征提取与分类组件，并在真实Reddit数据上运行评价了该系统，因此满足全部七项门槛。,0.99,117263
28494,28494_2023_fun-shopping-a-randomized-field-experiment-on-gamification.md,Fun Shopping: A Randomized Field Experiment on Gamification,Yi-Jen (Ian) Ho; Siyuan Liu; Lei Wang,2023,Information Systems Research,10.1287/isre.2022.1147,True,adjudicated_include,True,False,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,该文通过随机现场实验研究徽章、排行榜和优惠券对线下购物行为的因果效应。核心结果指标均为完全客观、可直接核验的行为数据：消费金额、步行距离和商店访问次数，均来自销售记录与室内Wi-Fi追踪，不依赖任何人类主观评分。研究的核心目标即为量化这些客观业务指标的提升，属于objective_improvement_primary。软件制品方面，作者明确设计并构建了在线到线下的游戏化购物交互环境，包括私密徽章收集页面、实时刷新的公共排行榜页面和数字优惠券页面，并在包含8000名访客的商场现场实际运行、推送和收集数据；这不是通用算法或离线模型，也不是未来设想。因此三项门槛均满足，应纳入。,0.93,112110
28496,28496_2022_managing-congestion-in-a-matching-market-via-demand-information-disclosure.md,Managing Congestion in a Matching Market via Demand Information Disclosure,Ni Huang; Gordon Burtch; Yumei He; Yili Hong,2022,Information Systems Research,10.1287/isre.2022.1148,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,"本文核心目标是通过在真实移动约会应用中设计和运行需求信息揭示UI干预来降低拥挤、提高匹配效率。匹配效率、请求数量、匹配数量均为平台日志可直接审计的客观行为指标，不依赖用户主观评价；干预是对实际App UI功能的实质性修改，并在两周实地实验中由48,658名用户实际运行和评估。七项门槛均满足。",0.97,128096
28562,28562_2023_spoiled-for-choice-personalized-recommendation-for-healthcare-decisions-a-multiarmed-bandit-appr.md,Spoiled for Choice? Personalized Recommendation for Healthcare Decisions: A Multiarmed Bandit Approach,Tongxin Zhou; Yingfei Wang; Lu (Lucy) Yan; Yong Tan,2023,Information Systems Research,10.1287/isre.2022.1191,True,adjudicated_include,True,False,fully_objective_direct,objective_improvement_primary,implemented_software_artifact,,文章以最大化用户参与为明确设计目标，核心评价指标是用户是否实际选择/参与干预（可审计行为事实）、推荐命中率（Precision/Recall/nDCG/MAP）以及客观体重下降率；这些均不依赖人类主观感知或语义判断。作者明确构建了一个个性化医疗推荐系统/框架（设计科学制品），实现了用户嵌入深度模型、项目嵌入深度模型和多样性强化的 bandit 推荐算法，并在真实历史数据上进行了完整的训练、运行和评估。因此三个门槛全部满足，应纳入。,0.9,113552
28570,28570_2025_ephemeral-state-dependent-recommendation-for-digital-content.md,Ephemeral State-Dependent Recommendation for Digital Content,Lanfei Shi; Jin Liu; Yongjun Li; Natasha Zhang Foutz,2025,Information Systems Research,10.1287/isre.2022.664,True,independent_agreement_include,True,True,fully_objective_direct,objective_improvement_primary,implemented_artifact_component,,"文章设计并实际部署了一种数字内容推荐系统中的状态依赖推荐组件：在真实电子书平台上，通过基于用户最近7天阅读流派宽度判断ephemeral state，并据此选择assimilation或diversification推荐策略，对108,158名用户进行随机现场实验。核心成功指标为推荐书籍的阅读率、阅读时间以及支付金额，均来自平台日志和交易记录，属于完全客观的可观察事实。研究问题、实验设计、结果分析和贡献声明均以提升这些客观消费和利润指标为最终目标，非仅作次要或理论解释。问卷中的主观Likert量表仅用于解释认知机制，并非制品成功的核心结果。因此七个门槛全部通过。",0.96,77036
